[BINANCE] BTCUSDT | Bid: 71062.67 | Ask: 71062.68
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BYBIT] BTCUSDT | Bid: 71031.6 | Ask: 71031.7
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BYBIT] BTCUSDT | Bid: 71031.6 | Ask: 71031.7
[BYBIT] BTCUSDT | Bid: 71031.6 | Ask: 71031.7
[BYBIT] BTCUSDT | Bid: 71031.6 | Ask: 71031.7
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BYBIT] BTCUSDT | Bid: 71031.6 | Ask: 71031.7
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BYBIT] BTCUSDT | Bid: 71031.6 | Ask: 71031.7
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BYBIT] BTCUSDT | Bid: 71031.6 | Ask: 71031.7
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BYBIT] BTCUSDT | Bid: 71031.6 | Ask: 71031.7
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BYBIT] BTCUSDT | Bid: 71031.6 | Ask: 71031.7
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BYBIT] BTCUSDT | Bid: 71031.6 | Ask: 71031.7
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BYBIT] BTCUSDT | Bid: 71031.6 | Ask: 71031.7
[BYBIT] BTCUSDT | Bid: 71031.6 | Ask: 71031.7
[BYBIT] BTCUSDT | Bid: 71031.6 | Ask: 71031.7
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BYBIT] BTCUSDT | Bid: 71031.6 | Ask: 71031.7
[BYBIT] BTCUSDT | Bid: 71031.6 | Ask: 71031.7
[BYBIT] BTCUSDT | Bid: 71031.6 | Ask: 71031.7
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BYBIT] BTCUSDT | Bid: 71031.6 | Ask: 71031.7
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BYBIT] BTCUSDT | Bid: 71031.6 | Ask: 71031.7
[BYBIT] BTCUSDT | Bid: 71031.6 | Ask: 71031.7
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BYBIT] BTCUSDT | Bid: 71031.6 | Ask: 71031.7
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BYBIT] BTCUSDT | Bid: 71031.6 | Ask: 71031.7
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BYBIT] BTCUSDT | Bid: 71031.6 | Ask: 71031.7
[BYBIT] BTCUSDT | Bid: 71031.6 | Ask: 71031.7
[BYBIT] BTCUSDT | Bid: 71033.4 | Ask: 71033.5
[BYBIT] BTCUSDT | Bid: 71033.4 | Ask: 71033.5
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BYBIT] BTCUSDT | Bid: 71033.4 | Ask: 71033.5
[BYBIT] BTCUSDT | Bid: 71033.4 | Ask: 71033.5
[BYBIT] BTCUSDT | Bid: 71033.4 | Ask: 71033.5
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BYBIT] BTCUSDT | Bid: 71033.4 | Ask: 71033.5
[BYBIT] BTCUSDT | Bid: 71033.4 | Ask: 71033.5
[BYBIT] BTCUSDT | Bid: 71033.4 | Ask: 71033.5
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BYBIT] BTCUSDT | Bid: 71033.4 | Ask: 71033.5
[BYBIT] BTCUSDT | Bid: 71033.4 | Ask: 71033.5
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.57
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.57
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.57
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71035.55 | Ask: 71035.56
[BINANCE] BTCUSDT | Bid: 71036.23 | Ask: 71036.24
[BINANCE] BTCUSDT | Bid: 71036.23 | Ask: 71036.24
[BINANCE] BTCUSDT | Bid: 71036.23 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71036.23 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71036.23 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71036.28 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71036.28 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71036.28 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71036.83 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71036.83 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71036.83 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71036.83 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71036.83 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71036.83 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71036.83 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71036.83 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71036.83 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71039.66
[BINANCE] BTCUSDT | Bid: 71039.65 | Ask: 71040.0
[BINANCE] BTCUSDT | Bid: 71039.66 | Ask: 71040.0
[BINANCE] BTCUSDT | Bid: 71039.66 | Ask: 71040.0
[BINANCE] BTCUSDT | Bid: 71039.66 | Ask: 71040.0
[BINANCE] BTCUSDT | Bid: 71039.66 | Ask: 71040.0
[BINANCE] BTCUSDT | Bid: 71039.66 | Ask: 71040.0
[BINANCE] BTCUSDT | Bid: 71039.99 | Ask: 71040.0
[BINANCE] BTCUSDT | Bid: 71039.99 | Ask: 71040.0
[BINANCE] BTCUSDT | Bid: 71039.99 | Ask: 71040.0
[BINANCE] BTCUSDT | Bid: 71039.99 | Ask: 71040.0
[BINANCE] BTCUSDT | Bid: 71039.99 | Ask: 71040.0
[BINANCE] BTCUSDT | Bid: 71039.99 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.17 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.17 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.17 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.17 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.17 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71040.66
[BINANCE] BTCUSDT | Bid: 71040.65 | Ask: 71042.0
[BINANCE] BTCUSDT | Bid: 71040.77 | Ask: 71042.0
[BINANCE] BTCUSDT | Bid: 71040.77 | Ask: 71042.0
[BINANCE] BTCUSDT | Bid: 71040.77 | Ask: 71042.0
[BINANCE] BTCUSDT | Bid: 71040.77 | Ask: 71042.0
[BINANCE] BTCUSDT | Bid: 71040.77 | Ask: 71042.0
[BINANCE] BTCUSDT | Bid: 71041.78 | Ask: 71042.0
[BINANCE] BTCUSDT | Bid: 71041.78 | Ask: 71042.0
[BINANCE] BTCUSDT | Bid: 71041.78 | Ask: 71042.0
[BINANCE] BTCUSDT | Bid: 71041.78 | Ask: 71042.0
[BINANCE] BTCUSDT | Bid: 71041.78 | Ask: 71042.0
[BINANCE] BTCUSDT | Bid: 71041.78 | Ask: 71042.0
[BINANCE] BTCUSDT | Bid: 71041.78 | Ask: 71042.0
[BINANCE] BTCUSDT | Bid: 71041.78 | Ask: 71042.0
[BINANCE] BTCUSDT | Bid: 71041.97 | Ask: 71042.0
[BINANCE] BTCUSDT | Bid: 71042.18 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.18 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.18 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.18 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.18 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.18 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.18 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.18 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.18 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.18 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.18 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.18 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.18 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.18 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.21 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
[BINANCE] BTCUSDT | Bid: 71042.66 | Ask: 71042.67
